episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
148,0.0,-1.842,-0.25512465373961224,-0.022279880831625506,-0.000903561440197799,-6.479272078783896e-05,-1.8448269573654425e-05,0.0371205035754304,1.0,1.0,1.0,0.0
149,0.0,-4.064,-0.3604754301933653,-0.06763691130060222,-0.061002871587420474,-0.0005614173595610392,-0.0009093197420160468,-0.11408245979017834,1.0,1.0,1.0,1.0
150,0.0,-4.800000000000001,-0.473746545598105,-0.008046021147452606,0.01221039717003398,3.310095464827091e-05,-1.4115173250443705e-05,0.07749430728315837,1.0,0.0,1.0,0.0
151,0.0,-2.598,-0.3294445853411108,-0.012602682151407724,-0.01011813527360509,-0.0003591381188024134,-0.0008876624672959835,-0.06565140848560985,1.0,1.0,1.0,1.0
152,-1.0,-4.764,-0.5971421408874404,0.8820571716276424,nan,-0.0001275921593602155,nan,0.01875360673323756,1.0,nan,nan,0.0
153,-1.0,-3.132,-0.4112394957983193,0.8203962228868518,nan,-0.00023165493722147423,nan,0.013689053845607091,1.0,nan,nan,0.0
154,-1.0,-2.5380000000000003,-0.37378497790868925,0.6057389424965763,nan,-0.000295194525800337,nan,0.014950261491121719,1.0,nan,nan,0.0
155,-1.0,-0.29800000000000004,-0.0453714981729598,0.1652964792825986,nan,-0.0005009350561136037,nan,0.21278541098817705,1.0,nan,nan,0.0
156,0.0,-2.83,-0.30794341675734493,-0.05698425935147444,-0.06483079887196536,-0.0006302007833985593,-0.0009693352928886965,0.09008159042768332,1.0,1.0,1.0,0.0
157,-1.0,-3.906,-0.536981028320044,0.7010702282928412,nan,-0.00020088064500798177,nan,0.05879139137837058,1.0,nan,nan,0.0
158,0.0,-5.678,-0.38071610567252245,-0.0629391833961076,-0.05826671830677376,-0.0006994726958818253,-0.001121972815423073,-0.10981064248756267,1.0,1.0,1.0,1.0
159,0.0,-0.43000000000000005,-0.04803395889186775,-0.04638648271584053,-0.03773150549435911,-0.0005710536984163822,-0.0009274340157624994,-0.052128596893815715,1.0,1.0,1.0,1.0
160,0.0,-4.82,-0.31698013941865055,-0.062264472012693806,-0.055253293129976636,-0.0006858247607849581,-0.0011860473498155409,-0.0766195940461154,1.0,1.0,1.0,1.0
161,-1.0,-1.792,-0.2560731637610746,0.6389257004528333,nan,-0.0001523697104896199,nan,0.021365011708403825,1.0,nan,nan,0.0
162,-1.0,-1.326,-0.19603784742755767,0.7270638581671778,nan,-0.00018462741205214797,nan,-0.000786960109931012,1.0,nan,nan,1.0
163,0.0,-1.91,-0.22978825794032726,-0.057367049397189354,-0.03764702451445352,-0.00028271396553092754,-0.0005777716440375673,-0.009668888371470619,1.0,1.0,1.0,1.0
164,0.0,-0.20400000000000001,-0.029043280182232345,0.030912132096833134,-0.02517692523043374,-0.0005360726400939361,-0.0010032719544950171,0.05158993527458189,1.0,1.0,1.0,0.0
165,0.0,-4.688000000000001,-0.3441997063142438,-0.008047604373341469,0.00898202844566493,1.4557061170301575e-05,-6.19449678128684e-05,0.15145830616611722,1.0,0.0,1.0,0.0
166,0.0,-2.122,-0.35905245346869713,0.023375371178314563,-0.042835808438244666,-0.0004548171448009948,-0.000760074562209073,-0.0583081817927355,1.0,1.0,1.0,1.0
167,0.0,-1.886,-0.25970806940236846,-0.06345848172553868,-0.06449132707485403,-0.0004217848033631669,-0.0007999728305471631,-0.05859628894818547,1.0,1.0,1.0,1.0
168,-1.0,-4.526,-0.531595019967113,0.205497978778863,nan,-0.0002578259910178231,nan,0.02170255638759072,1.0,nan,nan,0.0
169,1.0,-3.2520000000000002,-0.45828635851183763,-0.1829564728405378,nan,-0.00010111416601281962,nan,0.10704976156674995,1.0,nan,nan,0.0
170,-1.0,-3.2920000000000003,-0.3931215667542393,0.1629644877467841,nan,-0.0003966562487753866,nan,-0.011975983891132302,1.0,nan,nan,1.0
171,0.0,-2.3339999999999996,-0.29679552390640895,-0.07059788353361884,-0.0722853326940493,-0.0005301147199627571,-0.0009086480956913699,0.06626682555117336,1.0,1.0,1.0,0.0
172,0.0,-2.4160000000000004,-0.30613279270146987,-0.05876773637091552,-0.04155488495726417,-0.00027715833818321863,-0.0005157071037659663,-0.042131377740164566,1.0,1.0,1.0,1.0
173,0.0,-2.396,-0.23831310921026458,-0.06384674981208792,-0.05473264413961615,-0.00048515557636715065,-0.0008783897519396087,-0.0935976284398996,1.0,1.0,1.0,1.0
174,-1.0,-0.025999999999999995,-0.003977968176254593,0.20094130386037506,nan,-0.0007108676755960291,nan,0.11345544268984858,1.0,nan,nan,0.0
175,0.0,-1.8860000000000001,-0.2847222222222222,-0.06353376903907304,-0.06919848763934514,-0.0004804150981255551,-0.0010094440908645238,0.166874149432988,1.0,1.0,1.0,0.0
176,0.0,-5.446000000000001,-0.6410075329566854,-0.015367685163274372,0.006135552854385544,2.7361463418829838e-05,-2.720906339378701e-05,0.0679941419365695,1.0,0.0,1.0,0.0
177,0.0,-0.18,-0.016725515703400855,-0.029173649016176556,-0.012060857730756804,-0.00020411802404411358,-0.0005412960144729325,0.011496478393497267,1.0,1.0,1.0,0.0
178,0.0,-2.44,-0.256356377390208,-0.0723727920761518,-0.06196204615266088,-0.0004571286244936098,-0.0007867978848145497,-0.09172848086600155,1.0,1.0,1.0,1.0
179,0.0,-1.556,-0.23182359952324194,-0.05189285103766991,-0.05411124026513289,-0.00032843851849300516,-0.000941971918967399,0.14430057092021625,1.0,1.0,1.0,0.0
180,0.0,-0.23,-0.01915389740173218,-0.03242607551837261,-0.017321715032153746,-0.00022795657077472303,-0.0005881969395732773,-0.014489448242506642,1.0,1.0,1.0,1.0
181,-1.0,-3.162,-0.38439095550692925,0.05094751101533754,0.09481692079718916,-0.0006188060444027206,-0.0011210260202265219,-0.02716328228682091,1.0,0.0,1.0,1.0
182,0.0,-1.362,-0.2083843329253366,-0.06062623335988315,-0.04238206280315657,-0.00039776173932366734,-0.0007693115149544461,-0.042506920538025794,1.0,1.0,1.0,1.0
183,-1.0,-2.22,-0.3472005004691899,0.5703983263371101,nan,-0.0001737969822756464,nan,0.03568063895768708,1.0,nan,nan,0.0
184,0.0,-3.412,-0.29556479556479553,-0.07001466658390734,-0.05799031983050331,-0.0006669471245071996,-0.0010533049999643124,-0.05270224807497209,1.0,1.0,1.0,1.0
185,0.0,-2.818,-0.3711801896733403,-0.02777379786705067,-0.034082481837711925,-0.000346841275645472,-0.0010053703529731084,-0.06718298017038213,1.0,1.0,1.0,1.0
186,0.0,-0.9060000000000001,-0.12469033856317094,-0.023764065799626408,-0.0366394829984807,-0.0004009641811997018,-0.0006323391565665918,-0.05655544060283507,1.0,1.0,1.0,1.0
187,0.0,-5.67,-0.34738389903198136,-0.06543379507241731,-0.0635848845136256,-0.0006988148599129215,-0.0011998940777643626,-0.11493706874761941,1.0,1.0,1.0,1.0
188,-1.0,-3.39,-0.4142228739002932,0.15481589650434807,0.24425748014481602,-0.0005431513964964342,-0.0010088274959561153,0.011264725331636194,1.0,0.0,1.0,0.0
189,-1.0,-1.3800000000000001,-0.2051129607609988,0.7063735679938989,nan,-0.0002592894282268548,nan,0.0038605388674677887,1.0,nan,nan,0.0
190,0.0,-1.3820000000000001,-0.20210587891196255,-0.04039523785635435,-0.04298629397435136,-0.00038192788715972655,-0.0006620193002497503,-0.07089420332832252,1.0,1.0,1.0,1.0
191,-1.0,0.9360000000000008,0.12440191387559807,0.6520748048883298,nan,0.0001401678942708044,nan,0.15408227167032168,0.0,nan,nan,0.0
192,0.0,-3.32,-0.3215184969978695,-0.06549331740786778,-0.055738755502759196,-0.0005530535958817105,-0.0008861611905550319,-0.09628998366250374,1.0,1.0,1.0,1.0
193,-1.0,-2.908,-0.3483469094393867,0.18017521619934948,0.34060920641018955,-0.0003936275588491034,-0.0008969562362932513,0.08843354849397317,1.0,0.0,1.0,0.0
194,0.0,-1.49,-0.22965474722564738,-0.04045652973730923,-0.04002686108439843,-0.00036706672258134923,-0.0007216030409508914,-0.0658271099550512,1.0,1.0,1.0,1.0
195,-1.0,-0.244,-0.0383527192706696,0.2907400910382274,nan,-0.0007947515920872304,nan,0.22594112285928464,1.0,nan,nan,0.0
196,-1.0,-3.096,-0.45395894428152495,0.7221482341207851,nan,-0.00029259855986192096,nan,0.04367851577510279,1.0,nan,nan,0.0
197,0.0,-4.88,-0.3696409634903803,-0.06869657621187815,-0.06322482062898095,-0.0006006333269591771,-0.0010646168544097409,-0.08554988400857017,1.0,1.0,1.0,1.0
198,0.0,-5.13,-0.5719063545150502,-0.050581103965362986,-0.03786277192569156,-0.000558912257774513,-0.0008544464309588804,-0.10678509491961635,1.0,1.0,1.0,1.0
199,0.0,-5.934,-0.5567648714580596,-0.005866606599103888,0.004911103247336143,5.782216511482103e-06,-7.561435237403083e-05,0.11423306101840816,1.0,0.0,1.0,0.0
200,0.0,-3.106,-0.3561109837193305,-0.07647032388489772,-0.06042978322771551,-0.0005190210337796539,-0.0008898526080173385,-0.11170559029122654,1.0,1.0,1.0,1.0
