episode,manip_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms,qdot_norm_mean,qdot_norm_p95,cond_log10_mean,cond_log10_p95,manip_w_mean,manip_w_p10,manip_risk_mean,manip_risk_p95
100,0,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756,4.727232894010885,10.727232894010886,5364,10.728000000000252,1,0,0.0,0.0,0,0.1422000203973577,0.01169413598896415,0.8805906862518464,1240,0.48476953833697567,1.220580659923924,4124,0.020789447021786686,0.027468112329626523,0.0009001582701481215,0.0005286404292915797,0.15095934009436052,0.9933613150762285,4.842911180888658,2.7131685184452383,7.038943584190295,0.0,0.0,0.0,0.0
101,1,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213,2.5789026502390104,8.57890265023901,4290,8.579999999999535,1,77,0.154,0.017948717948717947,4,0.11278326680048409,0.001043083520969337,0.6940533994735479,895,0.38891882444142883,1.056081479811211,3395,0.020944295730568142,0.038653864724058545,0.0009936606591918074,0.0005919960474105856,0.16856591509977226,1.2197943381056895,5.09992632127589,2.3112314402059413,4.510059196747472,0.1260662825186531,0.0873858958141871,0.04034220905360223,0.20513815619622192
101,0,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213,2.5789026502390104,8.57890265023901,4290,8.579999999999535,1,75,0.15,0.017482517482517484,2,0.11396447515276809,0.01067786874961667,0.6943413699671341,905,0.38567121692382367,1.0544684396601496,3385,0.022068147081435216,0.04222187461889239,0.0009797110029355787,0.0005572695181233441,0.16101704771764883,1.2368624692247903,5.129524930444282,2.315525270244091,4.536393215532621,0.0,0.0,0.0,0.0
102,1,-0.5895424010104375,0.795807825077196,0.303438369486994,0.005398052157598625,0.005,1344102647,1629927153,4.565507745212863,10.565507745212862,5283,10.566000000000198,1,0,0.0,0.0,0,0.10024393333436533,0.01047013818167824,0.6162827321729641,895,0.4069599732031658,1.0319820038779035,4388,0.023083986922484152,0.029692844982387875,0.0008931171191586978,0.0006664336345949851,0.14433145791673851,1.1617424529223064,5.235945808413736,2.475374586747217,4.329839045227358,0.14438254332889403,0.10717770818698419,0.029188356986445237,0.0
102,0,-0.5895424010104375,0.795807825077196,0.303438369486994,0.005398052157598625,0.005,1344102647,1629927153,4.565507745212863,10.565507745212862,5283,10.566000000000198,1,0,0.0,0.0,0,0.09916301002602297,0.010467944460963271,0.6175321568890969,875,0.4113621240626391,1.0340820378953257,4408,0.023091672348945675,0.029720458908669627,0.0008943614513029442,0.0006701822300898899,0.14051166086580583,1.1604905775901324,5.179703966890127,2.4727403839780173,4.407431818228234,0.0,0.0,0.0,0.0
103,1,-0.9792839952297874,0.2517239393575296,0.17410799786389963,0.0064155104948155385,0.005,1041848106,1721121136,7.0703698261443275,13.070369826144328,6536,13.072000000001035,1,62,0.124,0.009485924112607099,7,0.14823649639366995,0.007934375870659099,1.018060407619938,1325,0.5512001119702996,1.3325440434379363,5211,0.030734774469080843,0.07434553908999553,0.0008779819970036617,0.0005463458042681501,0.18696184006404756,1.691119315037885,4.5899952942124616,2.655466225336562,4.51745380491872,0.12616637640450284,0.11414458670020398,0.02438945766463477,0.012038507447498922
103,0,-0.9792839952297874,0.2517239393575296,0.17410799786389963,0.0064155104948155385,0.005,1041848106,1721121136,7.0703698261443275,13.070369826144328,6536,13.072000000001035,1,36,0.07200000000000001,0.0055079559363525096,6,0.14868394441360225,0.01666273201610231,1.0132201478741076,1350,0.5530018499317642,1.3314707101813392,5186,0.02800560341808082,0.038474643507543184,0.0008367294962412097,0.000482605047749357,0.17865667698508142,1.6246461940551704,4.2045235831999905,2.6230627022434185,4.414193150630794,0.0,0.0,0.0,0.0
104,1,-0.87109080268231,0.5487918246734333,0.1138833200279851,0.010990190537475367,0.005,1037446829,535744305,12.467871739310276,18.467871739310276,9234,18.468000000000643,1,52,0.10400000000000001,0.005631362356508555,1,0.11675604617542376,0.006502968288900796,0.7828392026127211,1515,0.4881724138059677,1.2344467049507475,7719,0.031873576516287104,0.08625626074474317,0.0007110417999137938,0.00042551434957876263,0.1674778167170661,1.1658816887827375,4.504145188913727,3.0339432846501526,5.588151419179723,0.15829746124592015,0.1429002456959955,0.016738882325823195,0.0
104,0,-0.87109080268231,0.5487918246734333,0.1138833200279851,0.010990190537475367,0.005,1037446829,535744305,12.467871739310276,18.467871739310276,9234,18.468000000000643,1,44,0.088,0.004764998917045701,1,0.1133849728646796,0.006440289676154205,0.768972314229401,1475,0.4843108840310027,1.2403604412051248,7759,0.031502847521012595,0.08608805651467404,0.0007173747837747717,0.0004348837705102303,0.15674811854269244,1.1671026120050103,4.5599376403172815,3.102337528811937,5.717671083892348,0.0,0.0,0.0,0.0
105,1,-0.9029667915979565,0.65275808074946,0.10683085510766827,0.015275870836443203,0.005,1206539690,148846784,14.562505100043397,20.562505100043396,10282,20.56399999999948,1,85,0.17,0.00826687414899825,5,0.11295554193196948,0.006532507000610698,0.7755083270447592,1525,0.5010888046843396,1.2553117057785148,8757,0.034772257644932414,0.09216759770314599,0.0007899325440952234,0.0006124241705366084,0.17967113353597866,1.1893197073328912,4.365997644348037,2.9997855427144806,5.530843355904766,0.16143772204459056,0.14322159382199023,0.015067643676123711,0.0
105,0,-0.9029667915979565,0.65275808074946,0.10683085510766827,0.015275870836443203,0.005,1206539690,148846784,14.562505100043397,20.562505100043396,10282,20.56399999999948,1,81,0.162,0.007877844777280684,4,0.11244055776252589,0.00533130794576492,0.7508094687949982,1515,0.5111995272948119,1.2570981399519887,8767,0.0329281172935487,0.08465965137623849,0.000755231296093125,0.0005465233585736105,0.17609302741096675,1.1387595406937026,4.346012782714549,3.0067288751604204,5.585134957287757,0.0,0.0,0.0,0.0
106,1,-0.8960853832487242,0.7373601254157012,0.3969860195309951,0.017014703853790517,0.005,595477333,441783866,4.114617211442864,10.114617211442864,5058,10.116000000000048,1,56,0.112,0.011071569790431,3,0.13945605419308696,0.009606156357087042,0.8487348422554333,1120,0.4819154585322658,1.2557648990523005,3938,0.02324387491228687,0.03313793736644176,0.0011131966992157598,0.0007506650398665933,0.16181726555322054,1.1948751955065724,4.91397267030195,2.6370769682009167,6.432812490564029,0.14163083495255216,0.10429417049247813,0.030479659320752663,0.0
106,0,-0.8960853832487242,0.7373601254157012,0.3969860195309951,0.017014703853790517,0.005,595477333,441783866,4.114617211442864,10.114617211442864,5058,10.116000000000048,1,59,0.11800000000000001,0.01166468960063266,4,0.13984517904046204,0.009601372319660479,0.8800282799902147,1125,0.48132134989784975,1.2557499067705018,3933,0.0232991623803499,0.03340370643864043,0.0011118848263739279,0.0007484555041910355,0.15966442745777254,1.1798744607585252,4.84112898284771,2.680213627435127,6.659819980527266,0.0,0.0,0.0,0.0
107,1,-0.5082813487771174,0.4108873416183356,0.2870450788618004,0.008627370852670197,0.005,794775030,800809293,3.2021754006031657,9.202175400603165,4602,9.203999999999743,1,0,0.0,0.0,0,0.10072246486363916,0.010432480753757224,0.6321540986013285,835,0.3867112034979668,0.9692754014125146,3767,0.021117700490459905,0.029140005146492457,0.0008030640201162277,0.0005026484962509364,0.15105283325240645,1.0895548321253632,5.272325678293012,2.356610213389722,4.198863016231772,0.11665515940017915,0.10499833600530369,0.03367719403777263,0.09668972800198089
107,0,-0.5082813487771174,0.4108873416183356,0.2870450788618004,0.008627370852670197,0.005,794775030,800809293,3.2021754006031657,9.202175400603165,4602,9.203999999999743,1,0,0.0,0.0,0,0.09916611442580521,0.010444321851172826,0.630131306165183,815,0.38943223682505074,0.9698542479965516,3787,0.021093245120999644,0.029019744383590132,0.0008059762960313119,0.0005063498045955772,0.14684374475603942,1.086655169000717,5.230155078945885,2.3578867731442053,4.164654764856499,0.0,0.0,0.0,0.0
108,1,-0.7254078614123431,0.5677769477943334,0.2875617521253282,0.007728103237576117,0.005,749499233,1930254812,4.497068193697286,10.497068193697286,5249,10.498000000000175,1,0,0.0,0.0,0,0.11959992281938225,0.010267330496181013,0.7250221903239386,1020,0.4563568539063084,1.1334487035972092,4229,0.02204179451957752,0.029129147343739243,0.0009067464609012495,0.0006133227691929224,0.151683863879108,1.1471592110743989,5.308865140215005,2.3319852940356034,5.269267635435512,0.13147420496204826,0.10591563711430312,0.02925697121991637,0.0
108,0,-0.7254078614123431,0.5677769477943334,0.2875617521253282,0.007728103237576117,0.005,749499233,1930254812,4.497068193697286,10.497068193697286,5249,10.498000000000175,1,0,0.0,0.0,0,0.11956523670392896,0.010266679950173824,0.7410023513459691,1015,0.45858274957809153,1.1337333425707379,4234,0.02205016784734146,0.02911386534834529,0.0009044671226366137,0.0006132047816537263,0.14812262816563898,1.154514672798292,5.297826186585837,2.334289484129952,5.291543512601476,0.0,0.0,0.0,0.0
109,1,-0.7238990966063575,0.32805552769568863,0.36733832518019816,0.011603558646501737,0.005,855917685,119332392,2.863721403929222,8.863721403929222,4432,8.86399999999963,1,28,0.056,0.00631768953068592,6,0.12711847026960998,0.007716193686504482,0.7708446124789805,970,0.4386429871187713,1.1265078389578298,3462,0.020563879263612608,0.03273018553443618,0.0009480165213685033,0.0005092987299884131,0.16069180406122768,1.1282011741895173,5.338526139617179,2.454223357285522,4.997405570198122,0.11185372754214848,0.10173326660590751,0.03467662979967337,0.1054584384880046
109,0,-0.7238990966063575,0.32805552769568863,0.36733832518019816,0.011603558646501737,0.005,855917685,119332392,2.863721403929222,8.863721403929222,4432,8.86399999999963,1,14,0.028,0.00315884476534296,6,0.12685989776272985,0.007451185455214933,0.7708583347537046,960,0.4429984143561924,1.1269368129412078,3472,0.020551853351524787,0.03194918073012532,0.0009486793005069495,0.0005160743413330618,0.15710325036698447,1.1364139669350204,5.310469075884396,2.4547671440236414,5.07456939717505,0.0,0.0,0.0,0.0
110,1,-0.706769543041081,0.2507051578241336,0.33339574790247367,0.01098908855109908,0.005,1403831546,707226127,2.8718863599463154,8.871886359946316,4436,8.871999999999632,1,0,0.0,0.0,0,0.12709846096785388,0.010535301511758311,0.7666199667447144,970,0.44063185471172767,1.1137396452074553,3466,0.02025606833980081,0.03183707836032872,0.0008916044768766795,0.00046873175497384,0.15997405999713235,1.1004593062298191,5.384940234133774,2.369584504573128,4.962396112210081,0.10945390897629041,0.10425812887882106,0.03462898004375351,0.10668543906141953
110,0,-0.706769543041081,0.2507051578241336,0.33339574790247367,0.01098908855109908,0.005,1403831546,707226127,2.8718863599463154,8.871886359946316,4436,8.871999999999632,1,0,0.0,0.0,0,0.12596365966080436,0.01042664808693603,0.7655582793201033,955,0.4434997895534415,1.1143739051705606,3481,0.02021046676779116,0.031667458156472,0.0008924009788278144,0.0004754250252138764,0.15639056764559253,1.1033150286106765,5.380929221457647,2.3724415782241395,5.028318966654458,0.0,0.0,0.0,0.0
111,1,-0.789591331635012,0.349457081420415,0.3349995712623735,0.015809774059087674,0.005,1216414919,1891458855,3.4001488681408434,9.400148868140842,4701,9.40199999999981,1,0,0.0,0.0,0,0.13547416594729494,0.009608783143053868,0.8011098162445404,1060,0.4612946163725043,1.1762078422711328,3641,0.020940699381380053,0.03088112106198516,0.0009417490306338608,0.0005461828386484404,0.16301239539336004,1.1049695552262269,5.300175902536538,2.5732389093817516,5.884362515977107,0.11503874175890477,0.1043795436045195,0.03261956353512168,0.0
111,0,-0.789591331635012,0.349457081420415,0.3349995712623735,0.015809774059087674,0.005,1216414919,1891458855,3.4001488681408434,9.400148868140842,4701,9.40199999999981,1,0,0.0,0.0,0,0.1363965731266201,0.009602372249127225,0.8074717582302509,1055,0.4678750379535845,1.1765721029089973,3646,0.02097721924043467,0.03106187776486654,0.0009366108892844455,0.0005471242987605648,0.15880574498521619,1.1215854458952985,5.315456601010508,2.565492632969783,5.787742204139576,0.0,0.0,0.0,0.0
112,1,-0.6095237674660462,0.4741291188953143,0.35756315945208994,0.01690252044691659,0.005,1504587869,1142108091,3.0306614585850804,9.03066145858508,4516,9.031999999999686,1,30,0.06,0.006643046944198406,6,0.11086915516251525,0.006102825946066752,0.6824575531184882,885,0.40547672249120587,1.0436815205746663,3631,0.021618707484512594,0.03255210854708682,0.0009675520539126905,0.0005749524178116808,0.1573742018895958,1.1647363056187774,5.251094364982836,2.370523498516692,4.514238511449835,0.12131123524167123,0.10541687161294722,0.03406377848294553,0.09966742314221143
112,0,-0.6095237674660462,0.4741291188953143,0.35756315945208994,0.01690252044691659,0.005,1504587869,1142108091,3.0306614585850804,9.03066145858508,4516,9.031999999999686,1,38,0.076,0.00841452612931798,5,0.11014397965728957,0.006244688182127645,0.6818806191426441,875,0.40756947598746357,1.0441512266381183,3641,0.021595069368246816,0.03228144763337287,0.0009677679788507212,0.0005791696286206562,0.15341906628371735,1.167964946704395,5.251766275812621,2.363361881893402,4.492668125130068,0.0,0.0,0.0,0.0
113,1,-0.8060653123852348,0.5950939215934057,0.2523715426998674,0.015524181397919536,0.005,1546202538,1210779288,5.551970000218954,11.551970000218954,5776,11.552000000000527,1,54,0.108,0.009349030470914127,2,0.12741939489891424,0.011485559856902236,0.8077054004856216,1175,0.47684775893583176,1.1886975440614174,4601,0.022129473006622304,0.02772317060519427,0.000861431754036581,0.0006012234684324862,0.1478213891556429,1.0505269630739935,4.756331584718655,2.4682027701571116,6.588269531940142,0.13500834555802615,0.10541865049965451,0.02664223794437422,0.0
113,0,-0.8060653123852348,0.5950939215934057,0.2523715426998674,0.015524181397919536,0.005,1546202538,1210779288,5.551970000218954,11.551970000218954,5776,11.552000000000527,1,54,0.108,0.009349030470914127,2,0.12724913435822924,0.011485586380551789,0.8377256543639718,1140,0.49077360117448504,1.1907218314891996,4636,0.022188707652593107,0.027777525751303964,0.0008560472337194424,0.0005999307492849949,0.14362567686322925,1.0796982675842421,4.993603852826356,2.425308299317013,6.143608330201233,0.0,0.0,0.0,0.0
114,1,-0.8854848120349236,0.5595112514220435,0.30370360294781507,0.007334507733473062,0.005,103273354,1368403668,4.7579154459529365,10.757915445952936,5379,10.758000000000262,1,3338,6.676,0.6205614426473323,11,0.1594741664946464,0.014608634488647177,0.8668350175571858,1245,0.4757366822466781,1.2455006052469457,4134,0.05355580182847953,0.06157464083239839,0.0009314719239168099,0.0005041160087814903,0.1700754096321039,3.0024633723283682,5.5959055612444875,2.6533945140906794,6.73109817860648,0.13417734699417458,0.11666153038345964,0.028672424229680662,0.0
114,0,-0.8854848120349236,0.5595112514220435,0.30370360294781507,0.007334507733473062,0.005,103273354,1368403668,4.7579154459529365,10.757915445952936,5379,10.758000000000262,1,53,0.106,0.009853132552519055,6,0.1378080879818961,0.008438885043272509,0.9052836804339823,1130,0.5184275457539755,1.2541359451424212,4249,0.021972957742454682,0.029653789799590238,0.000942172996266201,0.0006492303808057839,0.14756847459417732,1.0181956125070022,4.445274177791976,2.715766900707809,7.744899136929977,0.0,0.0,0.0,0.0
115,1,-1.0408556258063237,0.7040693542368766,0.4715893563038265,0.009169539055290936,0.005,671925102,1367256036,3.7000940685332466,9.700094068533247,4851,9.70199999999991,0,2982,5.964,0.6147186147186147,1,0.1946709720580275,0.023497791159283174,0.9743479343342927,1235,0.5123333420943572,1.3690104643814414,3616,0.06454618694536765,0.06726114025729882,0.0010968664931583398,0.0006157058815416285,0.2030293578182784,3.5013250808719105,5.4820396759830885,2.4250977684790285,4.55291833633684,0.1425897598915367,0.0887641132487945,0.03286293237172796,0.05594504313267898
115,0,-1.0408556258063237,0.7040693542368766,0.4715893563038265,0.009169539055290936,0.005,671925102,1367256036,3.7000940685332466,9.700094068533247,4851,9.70199999999991,0,2982,5.964,0.6147186147186147,1,0.1956190925411929,0.03173209060899368,1.0045415096594796,1260,0.5046647193739362,1.3679519900538926,3591,0.06504318586032765,0.06714259892984611,0.0011039037090439028,0.0005894293120152628,0.1973250455286003,3.5101870414614034,5.426423082446519,2.4435424448509315,4.802347048997793,0.0,0.0,0.0,0.0
116,1,-1.017245684079811,0.6386546614675477,0.4745446903388282,0.011087983819656387,0.005,905623911,172067155,3.4894507920108313,9.489450792010832,4745,9.489999999999839,1,2981,5.962,0.6282402528977872,1,0.2000272672961922,0.014919476136462023,0.953035287457159,1325,0.49340969545149466,1.3284032320076138,3420,0.06368060188888601,0.06682157074049584,0.0011227278643675008,0.0004946942031039061,0.20739187942911097,3.3348448128034747,5.388862413504531,2.428164105783117,4.58226894445907,0.13785998111725412,0.09184707691564348,0.033067278710239414,0.037664970502515174
116,0,-1.017245684079811,0.6386546614675477,0.4745446903388282,0.011087983819656387,0.005,905623911,172067155,3.4894507920108313,9.489450792010832,4745,9.489999999999839,0,0,0.0,0.0,0,0.29501484999500327,0.11990922753021264,0.9804460309951039,4745,0.20010497506282465,0.9447784138819514,0,nan,nan,0.0011286576933192296,nan,0.20331682128121,3.31982707239896,5.353624028667578,2.633562665644974,4.862453921103956,0.0,0.0,0.0,0.0
117,1,-0.8621913130649744,0.25235711210587264,0.3857518904639342,0.005055767018575817,0.005,2011376982,1712288176,2.889288303501008,8.889288303501008,4445,8.889999999999638,1,26,0.052000000000000005,0.005849268841394826,9,0.14879066099274108,0.00685146450901461,0.8701175916253827,1090,0.47857130040026774,1.2308589679995736,3355,0.020150741773159394,0.03312951374844794,0.000988277583371286,0.0004681637339852929,0.1664654498519107,1.0849053273877922,5.186881443136834,2.555955226826629,6.154588220850219,0.10911483860097021,0.1002789760595994,0.03463854524038141,0.0790482466082857
117,0,-0.8621913130649744,0.25235711210587264,0.3857518904639342,0.005055767018575817,0.005,2011376982,1712288176,2.889288303501008,8.889288303501008,4445,8.889999999999638,1,39,0.078,0.008773903262092238,5,0.14881944799613644,0.006831293306227696,0.8738810757874332,1085,0.48130541650769004,1.232506591582842,3360,0.020164031218667736,0.03332100013940301,0.0009868081449017397,0.000470904206302941,0.1630857067773029,1.0902520465081775,5.278156202426387,2.559091958963669,6.155385781273371,0.0,0.0,0.0,0.0
118,1,-0.946956315776389,0.7106070523741581,0.49069055776525616,0.010575680214069298,0.005,361145366,593164367,3.37802173267723,9.37802173267723,4690,9.379999999999802,1,22,0.044,0.004690831556503198,8,0.15010444474513934,0.00456908740888475,0.8811649072539249,1120,0.4891866139606545,1.2938152676471844,3570,0.022767927908113005,0.03843128297877127,0.001163966224053537,0.000733243779000913,0.2126156190469611,1.1861690568168028,4.556787365541438,2.6032672468300833,5.1121387928962925,0.1368352694393215,0.08506511653163862,0.03834871927860003,0.2598947710937028
118,0,-0.946956315776389,0.7106070523741581,0.49069055776525616,0.010575680214069298,0.005,361145366,593164367,3.37802173267723,9.37802173267723,4690,9.379999999999802,1,90,0.18,0.019189765458422176,3,0.1444582828636669,0.000764983813298726,0.9048696200005677,1060,0.49347674410583225,1.3038653572905898,3630,0.02311549762162871,0.039002530096877236,0.0011961972659708777,0.0007715665683935115,0.17624849283114497,1.1832132761499219,4.506489909459595,2.6562660056529124,6.375461035063876,0.0,0.0,0.0,0.0
119,1,-0.9478678781357217,0.5404014472583064,0.36949152291694987,0.01964671035051701,0.005,1127971943,348187222,4.02788489880604,10.02788489880604,5014,10.028000000000018,1,3107,6.214,0.6196649381731153,7,0.18003801121522225,0.011201986350128023,0.9106118452745471,1255,0.48845074317106324,1.2930264453462783,3759,0.05548367292501966,0.06241752082909176,0.0009514796973789544,0.00046086103389194005,0.19973242450610107,3.10268985307871,5.451339698344294,2.4713873042693852,4.8717339595668125,0.13077388910475507,0.11316574366226562,0.030840411784235803,0.0
119,0,-0.9478678781357217,0.5404014472583064,0.36949152291694987,0.01964671035051701,0.005,1127971943,348187222,4.02788489880604,10.02788489880604,5014,10.028000000000018,1,3039,6.078,0.6061029118468289,5,0.18521101899086279,0.014852785896783061,0.9441733339409583,1335,0.48100525048257137,1.2843096615948926,3679,0.05611139484366212,0.062023292706021096,0.0009538689468392192,0.00043307266250578954,0.20507868175695668,3.125933873640647,5.219404578844179,2.50433177023669,5.014568798011195,0.0,0.0,0.0,0.0
120,1,-0.5411407143964374,0.36371935237019537,0.24838290157881893,0.01688372307136992,0.005,1594125029,1255128850,3.6430046553727653,9.643004655372765,4822,9.64399999999989,1,0,0.0,0.0,0,0.10310160119773364,0.01179287130889677,0.6400878834430854,870,0.40573776855025195,0.9928700076731509,3952,0.020802696695037173,0.027391916017521847,0.0008273090271045015,0.0004938045199819161,0.14890556344095482,1.0610838351622411,5.325339794749934,2.352269052873947,4.418321706886541,0.11547063818104188,0.10543068081464074,0.032153743374093956,0.02965925699681539
120,0,-0.5411407143964374,0.36371935237019537,0.24838290157881893,0.01688372307136992,0.005,1594125029,1255128850,3.6430046553727653,9.643004655372765,4822,9.64399999999989,1,0,0.0,0.0,0,0.1013336960193952,0.010747339130297564,0.6370954464749363,845,0.40976683981298573,0.9933988031455397,3977,0.02077847048209909,0.027446313693875613,0.0008308467950742356,0.0005002481334540629,0.14433679730912694,1.058120733839378,5.3654515056252245,2.3436813602157716,4.348336827386088,0.0,0.0,0.0,0.0
121,1,-0.8159923751623243,0.7705347352321761,0.2396282492167368,0.012393571327365044,0.005,1149165464,961793598,6.620784968301182,12.620784968301182,6311,12.622000000000885,1,0,0.0,0.0,0,0.12240735209990482,0.0118720891203507,0.8217518504608443,1245,0.4670663762262413,1.2016030002082616,5066,0.022793387261503636,0.02737485843242802,0.0008755571890650293,0.0006096307227871747,0.14459084928189064,1.0331176289385944,4.698528466480538,2.6674489616220747,6.765691824465778,0.14522758985624176,0.10734248144597786,0.0243953186612505,0.0
121,0,-0.8159923751623243,0.7705347352321761,0.2396282492167368,0.012393571327365044,0.005,1149165464,961793598,6.620784968301182,12.620784968301182,6311,12.622000000000885,1,0,0.0,0.0,0,0.12279379693501981,0.012367610621023184,0.843861500261956,1195,0.48877493903356334,1.2053635603835102,5116,0.02283200634377968,0.027435207911331166,0.000868340219882204,0.0006166068528130615,0.14012249222244258,1.0410905967780737,4.668763084058353,2.6194867816798446,6.419798559811409,0.0,0.0,0.0,0.0
122,1,-0.7008433798532812,0.5169404417187484,0.3134062186343738,0.006936694265026742,0.005,1816574347,2124166930,3.885640262271635,9.885640262271636,4943,9.88599999999997,1,0,0.0,0.0,0,0.11872735243567074,0.009144832690030802,0.7229406683872812,980,0.4419119494594423,1.1138810926384086,3963,0.021806041238285494,0.029937259899181657,0.0009241403777408741,0.0006034195763893489,0.15467258068395784,1.1649939658675121,5.405508031623019,2.3627730255477175,4.9441180314734305,0.12683179429747668,0.10594944144496121,0.0310878689052306,0.0
122,0,-0.7008433798532812,0.5169404417187484,0.3134062186343738,0.006936694265026742,0.005,1816574347,2124166930,3.885640262271635,9.885640262271636,4943,9.88599999999997,1,0,0.0,0.0,0,0.11765870925606207,0.0091529492801169,0.7234100521180394,960,0.44752936826125556,1.1147138353456953,3983,0.02176700662004621,0.02979423200019764,0.0009247013614195531,0.0006068501518958678,0.14951575066575767,1.1714294393944467,5.350946862385442,2.35002233847363,4.875857181009217,0.0,0.0,0.0,0.0
123,1,-0.5044590647351939,0.6440988039296247,0.39175526360162005,0.005613344236712274,0.005,82902668,179800675,2.9318249820193834,8.931824982019384,4466,8.931999999999652,1,57,0.114,0.012763098969995522,2,0.0965145755469867,0.004986250757230041,0.6156423788139672,775,0.37614462293589124,0.9653262743932338,3691,0.02234593352915232,0.03419193615502423,0.0009287842199697334,0.0006522252262996816,0.15646347526800067,1.1579945784166061,5.000054459912795,2.241583358687782,3.9421747637842035,0.1336853442976953,0.09428788817634376,0.03661872239807828,0.14177923676068377
123,0,-0.5044590647351939,0.6440988039296247,0.39175526360162005,0.005613344236712274,0.005,82902668,179800675,2.9318249820193834,8.931824982019384,4466,8.931999999999652,1,55,0.11,0.012315270935960592,3,0.09610476308612263,0.005043124925284866,0.6138964858080296,770,0.3761082694013915,0.9653104770638656,3696,0.022523926861131943,0.0345928897219687,0.0009302732387347367,0.0006517431034605153,0.15241583555999155,1.1621247053252493,4.988278308113139,2.247002387611634,3.9143339143159386,0.0,0.0,0.0,0.0
124,1,-0.8136754313479302,0.584357818129722,0.33585363160376935,0.012335494497918618,0.005,486800321,217646562,4.162626566822455,10.162626566822455,5082,10.164000000000064,1,71,0.14200000000000002,0.013970877607241243,1,0.1319795280520622,0.010011106725019198,0.7931203178069521,1085,0.46931183794424036,1.1919065233032968,3997,0.022278365831997403,0.0311946563549096,0.0009720750694589746,0.0006530727393660918,0.15697792854812048,1.1639634833148915,5.111592726445153,2.419908802142922,5.878365872892223,0.1321288513784754,0.10636892486742247,0.030234246605948527,0.0
124,0,-0.8136754313479302,0.584357818129722,0.33585363160376935,0.012335494497918618,0.005,486800321,217646562,4.162626566822455,10.162626566822455,5082,10.164000000000064,1,71,0.14200000000000002,0.013970877607241243,1,0.13193574538669664,0.01000407816927424,0.8143535016434216,1070,0.47683170710918926,1.1927575623234152,4012,0.02222450712872964,0.030945893970464204,0.0009712248323183593,0.0006575464249090968,0.15358441939410936,1.1646148569824664,5.141237252776178,2.4281398034049704,5.942479489503775,0.0,0.0,0.0,0.0
125,1,-1.080428563681125,0.29524720387852904,0.1559356707478275,0.006688950119450956,0.005,1711451939,798280701,8.82207233894763,14.82207233894763,7412,14.82400000000162,1,137,0.274,0.018483540205072854,4,0.16313183319594876,0.018219980341018703,1.0598721803559366,1555,0.5729636086511627,1.4067901296833125,5857,0.037926748067513984,0.09679723427190612,0.0007999392614720497,0.00045922162465792185,0.1830615480095081,1.180039401678829,4.292899834595789,3.887123822029185,5.797937607092122,0.14714202412117844,0.11306790874854375,0.023036634257305448,0.006060917762005549
125,0,-1.080428563681125,0.29524720387852904,0.1559356707478275,0.006688950119450956,0.005,1711451939,798280701,8.82207233894763,14.82207233894763,7412,14.82400000000162,1,137,0.274,0.018483540205072854,5,0.1688752686854688,0.015054709110341865,1.0209638324209915,1810,0.5056200602656243,1.3824137426858147,5602,0.03839114833453189,0.09856698007543103,0.0008080584103436571,0.0004927951951257417,0.18212525612385097,1.2065862910684984,4.271863422333905,3.8914243737141123,5.77881853729016,0.0,0.0,0.0,0.0
126,1,-0.8829714323468765,0.27008385146682196,0.11019096474820325,0.019811702935329224,0.005,884558558,1983116204,10.464154537974494,16.464154537974494,8233,16.466000000001753,1,289,0.578,0.03510263573424025,6,0.13266042723940605,0.016412326914513276,0.8598200251320831,1460,0.5175391373564473,1.2436431055734183,6773,0.03654435989591419,0.08503347537827835,0.000774318531513647,0.0004985621459833502,0.1742255570883478,1.0606776643737108,4.137940118733225,3.672053713735647,5.481592474784008,0.15378958653335767,0.1376398413820783,0.018784655070457023,0.0
126,0,-0.8829714323468765,0.27008385146682196,0.11019096474820325,0.019811702935329224,0.005,884558558,1983116204,10.464154537974494,16.464154537974494,8233,16.466000000001753,1,264,0.528,0.03206607554961739,6,0.13172942399837423,0.013782717565330645,0.8361522792665808,1455,0.5138091189979125,1.2449775098054092,6778,0.03662000605614369,0.08581318130514072,0.0007989367969057768,0.0005439829813706729,0.17497676451896085,1.0566262007567762,4.109700368731043,3.6986513207131306,5.511783666640442,0.0,0.0,0.0,0.0
127,1,-0.8422692408489911,0.570151374019428,0.298512381555873,0.018167073099716165,0.005,1630881734,230752028,4.731531092635949,10.731531092635949,5366,10.732000000000253,1,66,0.132,0.012299664554603056,1,0.13528371634835884,0.010642828391535396,0.8249846961860271,1185,0.47025232852455306,1.217799080553009,4181,0.022155911423444166,0.02960445922289576,0.0010253932874062256,0.000632626756990933,0.15491444574197685,1.0902589920211974,4.894057226399781,2.5305969659066947,6.709626494229348,0.13214774247355648,0.10511372902641503,0.028711991416544444,0.0
