episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
79,0.0,0.11800000000000001,0.00893939393939394,-0.02274132583097102,-0.01683663572830609,-0.00033981769648959654,-0.0007954340465180512,-0.10491319058423249,0.0,1.0,1.0,1.0
80,0.0,1.676,0.16564538446333268,0.0005103418186409858,0.0076712773830007516,0.00013025874290366042,-0.00023401787869022845,0.02234230416330127,0.0,0.0,1.0,0.0
81,0.0,2.146,0.24042124131749945,0.011836463297956012,0.014767673671954903,0.0002479132939695205,-0.00016312824852461778,0.04989558560801702,0.0,0.0,1.0,0.0
82,0.0,1.1460000000000001,0.14768041237113402,0.04143128587189779,0.01568736717426708,0.00016775366203485693,-9.872864040678811e-05,0.057690115422336485,0.0,0.0,1.0,0.0
83,0.0,2.692,0.2815310604476051,0.010176983854853813,0.01340129961578065,0.00022169204838087678,-0.0001947907827576047,0.05155111783896488,0.0,0.0,1.0,0.0
84,0.0,2.5500000000000003,0.2690441021312513,0.006041842489204696,0.023857422354184536,0.00020903938782927027,-0.00015345794447260274,0.07223411695797399,0.0,0.0,1.0,0.0
85,0.0,1.474,0.17888349514563107,0.03353058693523335,0.009543728324062336,0.00016192773955981982,-0.00014912608856597033,0.02197949456948728,0.0,0.0,1.0,0.0
86,0.0,0.768,0.050746663142592845,-0.022338618051229192,-0.014408131901965084,-0.00047931404859207394,-0.0008226516320133828,-0.0794320816756984,0.0,1.0,1.0,1.0
87,0.0,1.192,0.11700039261876717,-0.00039304709673460003,0.007406437962799363,0.00011186712163240822,-0.0003018573835261686,0.0363189870355749,0.0,0.0,1.0,0.0
88,0.0,1.424,0.14237152569486103,0.0004315284998786806,0.01766324273163824,0.00011839227012067424,-0.00027479039633981114,0.04609972303545504,0.0,0.0,1.0,0.0
89,-1.0,0.424,0.03843364757070341,0.021148291040781753,0.013467482204127041,6.9741485970673e-05,-0.0003958257673211591,0.03651999453810498,0.0,0.0,1.0,0.0
90,0.0,2.194,0.23662640207075064,0.008366165488809918,-0.004887645038062216,-4.38692634403342e-05,-0.0009126250106302816,-0.05182856600051311,0.0,1.0,1.0,1.0
91,0.0,-0.096,-0.005908419497784343,-0.026431406464461543,-0.01577357631016708,-0.0003774766466305481,-0.0008106261432484386,-0.05568798453866222,1.0,1.0,1.0,1.0
92,0.0,2.2760000000000002,0.23580605055946954,0.035617116255680675,0.012241098365362966,0.00021493626809544633,-0.0002514981121577723,0.034972276642595085,0.0,0.0,1.0,0.0
93,0.0,1.982,0.23014398513701811,0.02486715243456869,0.023230894145932098,0.00018241671938410157,-0.00012600037920007162,0.08852192844215706,0.0,0.0,1.0,0.0
94,0.0,-0.652,-0.059532505478451424,-0.04069546892660761,-0.03568968473565744,4.532133210373294e-05,-0.00034267634828294685,-0.004977843413001698,1.0,1.0,1.0,1.0
95,0.0,-0.07200000000000001,-0.004584819154355578,-0.02380019775480882,-0.011855138996376881,-0.00036056981697080463,-0.0008046673939757743,-0.05838006327522388,1.0,1.0,1.0,1.0
96,0.0,-0.094,-0.0055985705777248365,-0.020092388542227085,-0.014098529601285735,-0.0003952066487354092,-0.0008019633479011908,-0.09739912425976366,1.0,1.0,1.0,1.0
97,0.0,1.794,0.21281138790035586,0.01612977390603365,0.009774785396754936,0.00018366332044560292,-0.0002528508783831339,0.006886954105939841,0.0,0.0,1.0,0.0
98,0.0,2.198,0.23210137275607182,0.03254374609943311,0.011264503473281057,0.0002136808067617035,-0.00026822981956797234,0.04081502989052532,0.0,0.0,1.0,0.0
99,-1.0,1.856,0.21043083900226758,0.028238038545987415,-0.0027175997676838898,-0.00016448111855847853,-0.0010059545364117563,-0.052559086956256496,0.0,1.0,1.0,1.0
100,0.0,0.684,0.06375838926174497,-0.010965966213429962,-0.01277034673799712,-0.0003176923800628052,-0.0009651504052881389,-0.07146568763798489,0.0,1.0,1.0,1.0
101,0.0,1.722,0.2006993006993007,0.028924959903239192,0.010194864362235538,0.0002068301458067693,-0.00019421484634347808,0.027967576733824467,0.0,0.0,1.0,0.0
102,-1.0,2.94,0.2782509937535491,0.04665540179588279,0.020151091280305962,0.00019077333142158732,-0.0002911930420044013,0.03007179444612293,0.0,0.0,1.0,0.0
