episode,random_mpc_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
103,0,-0.9792839952297874,0.2517239393575296,0.17410799786389963,0.0064155104948155385,0.005,1041848106,1721121136,7.0703698261443275,13.070369826144328,6536,13.072000000001035,1,0,0.0,0.0,0,0.15949114135657969,0.0008993295604835974,0.8796756635030925,1470,0.5206960286615184,1.3137959081132486,5066,0.036492650464657966,0.05895911626410782,0.0011785889460412425,0.001114752824595918,0.2774286296545117
104,1,-0.87109080268231,0.5487918246734333,0.1138833200279851,0.010990190537475367,0.005,1037446829,535744305,12.467871739310276,18.467871739310276,9234,18.468000000000643,1,0,0.0,0.0,0,0.10511259723144889,0.013607642313913142,0.3537652145613134,3085,0.19669824415825052,0.9923041083826862,6149,0.020769294811647847,0.026785882584950346,0.0006788294967663552,0.0002591506537416185,0.16967638239813274
104,0,-0.87109080268231,0.5487918246734333,0.1138833200279851,0.010990190537475367,0.005,1037446829,535744305,12.467871739310276,18.467871739310276,9234,18.468000000000643,1,73,0.146,0.00790556638509855,4,0.12317181041843943,0.0016042032911371105,0.7651119769246308,1740,0.431427436652105,1.204568948334888,7494,0.03569573178805857,0.06035192494943379,0.0011132316358179713,0.0011016073709004353,0.27644415902252006
105,1,-0.9029667915979565,0.65275808074946,0.10683085510766827,0.015275870836443203,0.005,1206539690,148846784,14.562505100043397,20.562505100043396,10282,20.56399999999948,1,185,0.37,0.017992608441937365,4,0.1076303425178093,0.013080044801900064,0.36582156813018357,3400,0.20240233896692106,0.9699343086874174,6882,0.022937186297245764,0.02730160140293838,0.0006465548479751554,0.00026405858121121746,0.17808106040769406
105,0,-0.9029667915979565,0.65275808074946,0.10683085510766827,0.015275870836443203,0.005,1206539690,148846784,14.562505100043397,20.562505100043396,10282,20.56399999999948,1,204,0.40800000000000003,0.0198404979575958,4,0.12270162529936572,0.0006452973096113123,0.7423702788982023,1975,0.4186676106738159,1.1980393366009503,8307,0.03599414958245084,0.061636894136848586,0.0011099264574766258,0.0011191853573493042,0.273018516505297
106,1,-0.8960853832487242,0.7373601254157012,0.3969860195309951,0.017014703853790517,0.005,595477333,441783866,4.114617211442864,10.114617211442864,5058,10.116000000000048,0,1406,2.8120000000000003,0.2779754843811783,4,0.1609243411656262,0.02489174652401565,0.673649253060208,2595,0.26774749156862243,1.035972741661046,2463,0.030509639752461702,0.06116325054796085,0.001213830052122284,0.000158790508117901,0.2037425499040173
106,0,-0.8960853832487242,0.7373601254157012,0.3969860195309951,0.017014703853790517,0.005,595477333,441783866,4.114617211442864,10.114617211442864,5058,10.116000000000048,1,10,0.02,0.0019770660340055358,2,0.13787895387527851,0.002049547463425831,0.8344144855647003,1045,0.489144932715074,1.26146629095742,4013,0.028943171590946244,0.05645509947508197,0.00131796028045487,0.0010941400828379942,0.24599018387947505
107,1,-0.5082813487771174,0.4108873416183356,0.2870450788618004,0.008627370852670197,0.005,794775030,800809293,3.2021754006031657,9.202175400603165,4602,9.203999999999743,1,1138,2.2760000000000002,0.247283789656671,1,0.11973626361190806,0.01210979014266732,0.5738214384485314,1870,0.25486492210929657,0.8791441135628868,2732,0.020306467960578917,0.08968501134206791,0.0008693613526804951,0.00016544751985619828,0.18976775868269666
107,0,-0.5082813487771174,0.4108873416183356,0.2870450788618004,0.008627370852670197,0.005,794775030,800809293,3.2021754006031657,9.202175400603165,4602,9.203999999999743,1,0,0.0,0.0,0,0.09389900067875197,0.00486940440107594,0.63296072413379,835,0.3872473684172093,0.9692444330679375,3767,0.012613217207866062,0.014941815981689486,0.0007323977402706811,0.00034811254055827954,0.16451591184506031
108,1,-0.7254078614123431,0.5677769477943334,0.2875617521253282,0.007728103237576117,0.005,749499233,1930254812,4.497068193697286,10.497068193697286,5249,10.498000000000175,1,1342,2.684,0.25566774623737853,2,0.1354379892711784,0.01676024633540909,0.5584231164753903,2555,0.21810097052707494,0.9342844326832246,2694,0.025589288390867215,0.06299476530362362,0.0009641287381406624,0.00012101502083827947,0.205380181890798
108,0,-0.7254078614123431,0.5677769477943334,0.2875617521253282,0.007728103237576117,0.005,749499233,1930254812,4.497068193697286,10.497068193697286,5249,10.498000000000175,1,0,0.0,0.0,0,0.10799270365989339,0.00447025568787482,0.725148107609434,985,0.4542255828608579,1.1368814894394834,4264,0.012023048994237425,0.01204765655538024,0.000790381016028113,0.00036543313805787717,0.15274280298714968
109,1,-0.7238990966063575,0.32805552769568863,0.36733832518019816,0.011603558646501737,0.005,855917685,119332392,2.863721403929222,8.863721403929222,4432,8.86399999999963,1,1081,2.162,0.24390794223826714,1,0.13712731167845343,0.001498207634396657,0.6658951634842836,1825,0.2948057177818248,1.0243401579713856,2607,0.02916982592825574,0.12972927701154108,0.0011200963731142805,0.00016429314818354327,0.22108937991944808
109,0,-0.7238990966063575,0.32805552769568863,0.36733832518019816,0.011603558646501737,0.005,855917685,119332392,2.863721403929222,8.863721403929222,4432,8.86399999999963,1,0,0.0,0.0,0,0.11970069887283992,0.0057009033983718704,0.7740469669240331,965,0.43372361564917333,1.126100151080804,3467,0.012807152839255704,0.017740820476036312,0.0008834080199579385,0.0003302372420827731,0.16734268472692607
110,1,-0.706769543041081,0.2507051578241336,0.33339574790247367,0.01098908855109908,0.005,1403831546,707226127,2.8718863599463154,8.871886359946316,4436,8.871999999999632,1,1115,2.23,0.25135256988277727,2,0.1399270498546172,0.004822482490022713,0.6710726380222737,1830,0.28401353011610814,1.018588920642938,2606,0.036184136892591305,0.12553896163751485,0.0010437910492188086,0.0001714094056412842,0.2558849595507909
110,0,-0.706769543041081,0.2507051578241336,0.33339574790247367,0.01098908855109908,0.005,1403831546,707226127,2.8718863599463154,8.871886359946316,4436,8.871999999999632,1,0,0.0,0.0,0,0.11994763126855378,0.005551826076673493,0.769518990110666,965,0.4363938676133378,1.1133735862881606,3471,0.012687934685813538,0.01673850578046872,0.0008288268381808767,0.00029766022109534347,0.167105136193895
111,1,-0.789591331635012,0.349457081420415,0.3349995712623735,0.015809774059087674,0.005,1216414919,1891458855,3.4001488681408434,9.400148868140842,4701,9.40199999999981,1,1289,2.578,0.27419697936609233,1,0.13288701985779994,0.0043465900881280856,0.6692018412710866,1910,0.2809656724812376,1.0719831818836807,2791,0.0248336180640861,0.12761168478160545,0.0010767240555371322,0.00015844700003373607,0.21451855513903564
111,0,-0.789591331635012,0.349457081420415,0.3349995712623735,0.015809774059087674,0.005,1216414919,1891458855,3.4001488681408434,9.400148868140842,4701,9.40199999999981,1,0,0.0,0.0,0,0.12436560835966054,0.0048158024233709166,0.8049352269022011,1010,0.4647778209980403,1.1774870285468828,3691,0.012576691560405062,0.01687250002317818,0.0008499710547985844,0.00033779849812957816,0.16524874728387115
112,1,-0.6095237674660462,0.4741291188953143,0.35756315945208994,0.01690252044691659,0.005,1504587869,1142108091,3.0306614585850804,9.03066145858508,4516,9.031999999999686,1,1106,2.212,0.24490699734278124,1,0.12839294639748022,0.012592790948764358,0.6018317711158103,1875,0.27425336701183856,0.9376053028244794,2641,0.021173638636010537,0.08025300446900274,0.0010837027834629807,0.00018964101579603928,0.19012487667787656
112,0,-0.6095237674660462,0.4741291188953143,0.35756315945208994,0.01690252044691659,0.005,1504587869,1142108091,3.0306614585850804,9.03066145858508,4516,9.031999999999686,1,0,0.0,0.0,0,0.10463607810070623,0.003817119101168782,0.6867516483748518,890,0.404096802652427,1.0431215401321585,3626,0.013383671892668762,0.016476437529274086,0.0008835744402403308,0.00037942946596618304,0.16511400610362545
113,1,-0.8060653123852348,0.5950939215934057,0.2523715426998674,0.015524181397919536,0.005,1546202538,1210779288,5.551970000218954,11.551970000218954,5776,11.552000000000527,1,606,1.212,0.1049168975069252,3,0.12969429706704225,0.01774245872993394,0.5340306486043678,2880,0.17229976451761442,0.9481893984033123,2896,0.02339434033292652,0.04744974815181764,0.0008624841992961943,0.00013314647274049497,0.2012264387374275
113,0,-0.8060653123852348,0.5950939215934057,0.2523715426998674,0.015524181397919536,0.005,1546202538,1210779288,5.551970000218954,11.551970000218954,5776,11.552000000000527,1,53,0.106,0.009175900277008311,4,0.12668142726866316,0.0014920089766368779,0.7557528576372818,975,0.5240318131105794,1.202245262770213,4801,0.0329611480708099,0.05973826639033487,0.0011912285021540411,0.0010864536018464815,0.2948235012165041
114,1,-0.8854848120349236,0.5595112514220435,0.30370360294781507,0.007334507733473062,0.005,103273354,1368403668,4.7579154459529365,10.757915445952936,5379,10.758000000000262,1,878,1.756,0.1632273656813534,8,0.14163100739949488,0.01648283107034101,0.6222914429821292,2675,0.20981275278019476,1.0254094812118935,2704,0.025795991369319354,0.06504043194109481,0.0009589802153116482,0.00012506328488289328,0.20284454372326868
114,0,-0.8854848120349236,0.5595112514220435,0.30370360294781507,0.007334507733473062,0.005,103273354,1368403668,4.7579154459529365,10.757915445952936,5379,10.758000000000262,1,0,0.0,0.0,0,0.12270994183364037,0.0013814935929047983,0.8315623329775025,995,0.5431545259380667,1.2651376646723045,4384,0.012900551139320746,0.027961226046809097,0.0008253563433484522,0.0004459778782589386,0.15588844156072282
115,1,-1.0408556258063237,0.7040693542368766,0.4715893563038265,0.009169539055290936,0.005,671925102,1367256036,3.7000940685332466,9.700094068533247,4851,9.70199999999991,0,1171,2.342,0.2413935271078128,1,0.16938160018703374,0.021707527326804525,0.7732678237473168,2365,0.30532144853689813,1.178848253713744,2486,0.027737693126919215,0.04884746805153912,0.0013301301046879735,0.00015150227070723517,0.2044512177703944
115,0,-1.0408556258063237,0.7040693542368766,0.4715893563038265,0.009169539055290936,0.005,671925102,1367256036,3.7000940685332466,9.700094068533247,4851,9.70199999999991,1,8,0.016,0.0016491445062873633,2,0.158871375694405,0.0013496158543642356,0.9448990081455743,1145,0.5077965271608553,1.374631219773192,3706,0.03103296300591133,0.05854164496308274,0.0013722189232694732,0.0011250981392395825,0.25190359585033073
116,1,-1.017245684079811,0.6386546614675477,0.4745446903388282,0.011087983819656387,0.005,905623911,172067155,3.4894507920108313,9.489450792010832,4745,9.489999999999839,1,1164,2.328,0.24531085353003163,1,0.16320449265585388,0.015847122830079743,0.7709999713634157,2190,0.3157241139395061,1.1894460249993333,2555,0.02454437928916382,0.056070815172788106,0.0013520372332445458,0.00018029664451919627,0.20446348828701447
116,0,-1.017245684079811,0.6386546614675477,0.4745446903388282,0.011087983819656387,0.005,905623911,172067155,3.4894507920108313,9.489450792010832,4745,9.489999999999839,1,0,0.0,0.0,0,0.14521708813675305,0.003102490004012476,0.9349204732315134,1150,0.4928620564660732,1.346012200013419,3595,0.013085008734795331,0.018113887524248997,0.0010715294316298058,0.0004452438123667127,0.15691350367548645
117,1,-0.8621913130649744,0.25235711210587264,0.3857518904639342,0.005055767018575817,0.005,2011376982,1712288176,2.889288303501008,8.889288303501008,4445,8.889999999999638,1,1094,2.188,0.24611923509561304,2,0.15102397052628164,0.0044434781069333,0.7494726165836412,1895,0.299480724499147,1.1226428855154995,2550,0.03658126410304201,0.12676988322207206,0.0011598812465704723,0.00017286102891291602,0.2522208146854137
117,0,-0.8621913130649744,0.25235711210587264,0.3857518904639342,0.005055767018575817,0.005,2011376982,1712288176,2.889288303501008,8.889288303501008,4445,8.889999999999638,1,0,0.0,0.0,0,0.13649257055132527,0.00541099230480134,0.8694590748124528,1035,0.4772748877060364,1.2342272138256754,3410,0.012565769232412085,0.015958414943651886,0.0009316332965748431,0.00029905130268809496,0.16201115920951492
118,1,-0.946956315776389,0.7106070523741581,0.49069055776525616,0.010575680214069298,0.005,361145366,593164367,3.37802173267723,9.37802173267723,4690,9.379999999999802,0,1205,2.41,0.25692963752665243,3,0.16251976810752566,0.020106136191805273,0.7327412383109106,2130,0.3188402834623359,1.1413678693630225,2560,0.027942022596321482,0.05238459406417469,0.0013594854396792703,0.00018061540362743062,0.21542890408772022
118,0,-0.946956315776389,0.7106070523741581,0.49069055776525616,0.010575680214069298,0.005,361145366,593164367,3.37802173267723,9.37802173267723,4690,9.379999999999802,1,0,0.0,0.0,0,0.15031064794149354,0.0015252218021172932,0.8768674311353456,1150,0.4518239550379249,1.2897219371055924,3540,0.0306844406353231,0.05740106613512973,0.001410846754909476,0.001136912913121612,0.26210547060502365
119,1,-0.9478678781357217,0.5404014472583064,0.36949152291694987,0.01964671035051701,0.005,1127971943,348187222,4.02788489880604,10.02788489880604,5014,10.028000000000018,1,1299,2.598,0.2590745911447946,3,0.14790458996408823,0.013449118219998741,0.7007626802056652,2420,0.2541193493873506,1.1161212852196358,2594,0.021829852100259315,0.06877916226508342,0.0011747203479108503,0.0001551046715491752,0.19024508302671592
119,0,-0.9478678781357217,0.5404014472583064,0.36949152291694987,0.01964671035051701,0.005,1127971943,348187222,4.02788489880604,10.02788489880604,5014,10.028000000000018,1,26,0.052000000000000005,0.005185480654168329,4,0.13452897560666555,0.0028115697831685724,0.8898264587360404,1050,0.5304032645878349,1.3082438953826419,3964,0.012461953548957391,0.014917983737757125,0.0009221710815546781,0.00041020962803873205,0.1581705738916112
120,1,-0.5411407143964374,0.36371935237019537,0.24838290157881893,0.01688372307136992,0.005,1594125029,1255128850,3.6430046553727653,9.643004655372765,4822,9.64399999999989,1,1242,2.484,0.2575694732476151,1,0.11578903635673654,0.009253566756788387,0.5495081685223261,1965,0.23305490914212007,0.8872277004201041,2857,0.01986774022072484,0.09147331238202688,0.0008857037361137783,0.00015728415325951957,0.20424989552330705
120,0,-0.5411407143964374,0.36371935237019537,0.24838290157881893,0.01688372307136992,0.005,1594125029,1255128850,3.6430046553727653,9.643004655372765,4822,9.64399999999989,1,0,0.0,0.0,0,0.09576525031002933,0.0038192537769572515,0.6413859315348078,865,0.4081284149657557,0.9927918345025355,3957,0.011932939076836749,0.011492485100731684,0.000751711870568547,0.00031792117159921653,0.1585987888953766
121,1,-0.8159923751623243,0.7705347352321761,0.2396282492167368,0.012393571327365044,0.005,1149165464,961793598,6.620784968301182,12.620784968301182,6311,12.622000000000885,0,664,1.328,0.10521311994929489,10,0.11253882028409465,0.026619809734101184,0.4407345495755241,2005,0.21448040848599456,1.0963046895293058,4306,0.0356902956616727,0.0804501360507735,0.0008828903517466372,0.0004099929781385279,0.18288011655858913
121,0,-0.8159923751623243,0.7705347352321761,0.2396282492167368,0.012393571327365044,0.005,1149165464,961793598,6.620784968301182,12.620784968301182,6311,12.622000000000885,1,0,0.0,0.0,0,0.12070613107787649,0.0008545664005878182,0.7213282818500129,975,0.5367395174154572,1.2182449012926013,5336,0.033319502195206865,0.059735801296947576,0.0012328935859912363,0.0011284320125824752,0.28946136998037836
122,1,-0.7008433798532812,0.5169404417187484,0.3134062186343738,0.006936694265026742,0.005,1816574347,2124166930,3.885640262271635,9.885640262271636,4943,9.88599999999997,1,1290,2.58,0.26097511632611775,1,0.1324994317375512,0.013062902422927038,0.5894061803352976,2270,0.24219596725607567,0.9532628075302987,2673,0.021360234886851053,0.06963156026325482,0.0010165884054034917,0.0001560541655297329,0.18529897270481083
122,0,-0.7008433798532812,0.5169404417187484,0.3134062186343738,0.006936694265026742,0.005,1816574347,2124166930,3.885640262271635,9.885640262271636,4943,9.88599999999997,1,0,0.0,0.0,0,0.10916251578110492,0.005342681038718774,0.7262481625541672,965,0.4384333503669626,1.1139147139396341,3978,0.01234291430468178,0.012591379351843724,0.0008174196830556326,0.0003664489306060211,0.15751330312745557
123,1,-0.5044590647351939,0.6440988039296247,0.39175526360162005,0.005613344236712274,0.005,82902668,179800675,2.9318249820193834,8.931824982019384,4466,8.931999999999652,1,882,1.764,0.1974921630094044,1,0.13274834684766237,0.01660403101981289,0.5831554153027322,1785,0.2940344516757558,0.8712062563490619,2681,0.024481796781012616,0.04627830197338288,0.0009814254290477886,0.00017022634262009792,0.19901074431109728
123,0,-0.5044590647351939,0.6440988039296247,0.39175526360162005,0.005613344236712274,0.005,82902668,179800675,2.9318249820193834,8.931824982019384,4466,8.931999999999652,1,0,0.0,0.0,0,0.08853608061531781,0.005821005119798001,0.6154822293528401,775,0.3753996180502518,0.9653191336616348,3691,0.012835776050261304,0.014563229977139474,0.0008112594135754274,0.000421001686746587,0.16061232926883492
124,1,-0.8136754313479302,0.584357818129722,0.33585363160376935,0.012335494497918618,0.005,486800321,217646562,4.162626566822455,10.162626566822455,5082,10.164000000000064,1,1328,2.656,0.261314443132625,2,0.14303930999770673,0.014417050174277763,0.6303112343051382,2465,0.24347101977213295,1.0096850741047243,2617,0.02500094190623326,0.061442775465221325,0.0010639971114237694,0.00013803693111940217,0.21607169595076192
124,0,-0.8136754313479302,0.584357818129722,0.33585363160376935,0.012335494497918618,0.005,486800321,217646562,4.162626566822455,10.162626566822455,5082,10.164000000000064,1,21,0.042,0.004132231404958678,3,0.11826035187169802,0.00624014648444288,0.7892637278069297,1015,0.47532653591318147,1.193997391862145,4067,0.012212721323487717,0.012559107479905072,0.0008437620657685461,0.0003814799177290332,0.1527036315038686
125,1,-1.080428563681125,0.29524720387852904,0.1559356707478275,0.006688950119450956,0.005,1711451939,798280701,8.82207233894763,14.82207233894763,7412,14.82400000000162,1,0,0.0,0.0,0,0.15573841422133897,0.004611943854748646,0.5060549033490545,3015,0.2691601740352095,1.1645826373584598,4397,0.029824180488075305,0.03470894171311867,0.0007530187742013471,0.00030700991171272394,0.20846374429519507
125,0,-1.080428563681125,0.29524720387852904,0.1559356707478275,0.006688950119450956,0.005,1711451939,798280701,8.82207233894763,14.82207233894763,7412,14.82400000000162,1,30,0.06,0.0040474905558553695,2,0.17544305237435007,0.001213083029056605,0.9677310800758201,1950,0.5015025250728984,1.3474308875558971,5462,0.036354364680943975,0.06243751828264318,0.0011056366151845675,0.0011029675084878675,0.2703957486693151
126,1,-0.8829714323468765,0.27008385146682196,0.11019096474820325,0.019811702935329224,0.005,884558558,1983116204,10.464154537974494,16.464154537974494,8233,16.466000000001753,1,0,0.0,0.0,0,0.11842744132664257,0.012759529184360982,0.3778852753580195,3175,0.20006463023641946,0.989876097932627,5058,0.019350476660231434,0.028711015084748135,0.0007432088710918689,0.00028387384313010477,0.19433698741381655
126,0,-0.8829714323468765,0.27008385146682196,0.11019096474820325,0.019811702935329224,0.005,884558558,1983116204,10.464154537974494,16.464154537974494,8233,16.466000000001753,1,59,0.11800000000000001,0.0071662820357099475,1,0.13903150343813897,0.0009365386705189703,0.8250227617872572,1860,0.41842425170409037,1.194195014796842,6373,0.03715052349650174,0.05979029313892933,0.001122474100665789,0.0011231857303503558,0.2691067866066678
127,1,-0.8422692408489911,0.570151374019428,0.298512381555873,0.018167073099716165,0.005,1630881734,230752028,4.731531092635949,10.731531092635949,5366,10.732000000000253,1,1159,2.318,0.21598956392098398,2,0.13930329481769357,0.01684148478894076,0.6017844313811906,2660,0.21429428488393934,1.0014971896303264,2706,0.024575556573483048,0.062149627654379806,0.0010707040605405442,0.00012108462789623993,0.21010578528321558
127,0,-0.8422692408489911,0.570151374019428,0.298512381555873,0.018167073099716165,0.005,1630881734,230752028,4.731531092635949,10.731531092635949,5366,10.732000000000253,1,58,0.116,0.01080879612374208,7,0.11798582507004796,0.004978673808596609,0.7986639565417275,1010,0.509264104171834,1.2264651749214026,4356,0.01205956050852063,0.01414681851871812,0.0009139244157111414,0.0004051354939473916,0.1547913055499714
128,1,-0.6942859842290714,0.3581615221330713,0.4385018990135131,0.005690411567326836,0.005,1577297597,1557464992,2.4000979442273978,8.400097944227397,4201,8.401999999999475,1,865,1.73,0.2059033563437277,1,0.13571449048372752,0.0062001071024320505,0.678881739837057,1675,0.3194523463921895,1.0141256688614877,2526,0.022099690705586265,0.11755190169170923,0.0010841618152807547,0.0001552111309921124,0.21760585475019947
128,0,-0.6942859842290714,0.3581615221330713,0.4385018990135131,0.005690411567326836,0.005,1577297597,1557464992,2.4000979442273978,8.400097944227397,4201,8.401999999999475,1,0,0.0,0.0,0,0.11722742420280254,0.001461741183457625,0.7520935222051568,950,0.40382666628619057,1.09605086501508,3251,0.01239305313643595,0.022505515110384275,0.0008635460437605659,0.0003092742934226755,0.177655177087687
129,1,-1.0776977460520276,0.7658766234602776,0.35419258756484606,0.015136003672063674,0.005,739729705,282490078,5.20500550897266,11.205005508972661,5603,11.206000000000412,0,488,0.976,0.08709619846510798,3,0.16399216327694568,0.026602086922474327,0.7008023971711996,2965,0.23007360925809794,1.1211642410199418,2638,0.0315960095911369,0.0641085728112168,0.0010645258556032941,0.00017091691315067217,0.1943012050296916
129,0,-1.0776977460520276,0.7658766234602776,0.35419258756484606,0.015136003672063674,0.005,739729705,282490078,5.20500550897266,11.205005508972661,5603,11.206000000000412,1,3,0.006,0.0005354274495805819,2,0.15013990565074603,0.0011873087580986962,0.9494637155994372,980,0.6638858303703418,1.4300577236294496,4623,0.028878209062406814,0.06129616885753265,0.0012985362425620925,0.0010964071973024099,0.23883915185617224
130,1,-0.8385328160380073,0.6694481178798789,0.31601328337646173,0.009535013105404,0.005,1293025164,638404735,4.771890971815422,10.771890971815422,5386,10.772000000000267,0,1330,2.66,0.24693650204233197,1,0.14464968395268715,0.02081783598550653,0.5911882099398357,2760,0.22215820580073972,0.9738108647625764,2626,0.027200494135403708,0.05566590431545444,0.0010311475081488204,0.00013202860314289182,0.19267230227903423
130,0,-0.8385328160380073,0.6694481178798789,0.31601328337646173,0.009535013105404,0.005,1293025164,638404735,4.771890971815422,10.771890971815422,5386,10.772000000000267,1,0,0.0,0.0,0,0.11598687790216193,0.005952258062278276,0.7841466697793139,1015,0.4976353832394222,1.2200913175766819,4371,0.011958651188946021,0.011887466277249693,0.000841348590378217,0.0003962274649057208,0.15032132319307365
131,1,-1.099449294888755,0.47445506402404136,0.32094839970681166,0.01334909112543671,0.005,984148784,1686554862,4.903917141666909,10.90391714166691,5452,10.90400000000031,1,601,1.202,0.11023477622890682,2,0.157299650523754,0.012553317229220848,0.7606355073972847,2770,0.2347421686485474,1.1857381296650293,2682,0.021157464037256043,0.07916531462684245,0.0010341858848612452,0.00016339281923595465,0.1928072541779579
131,0,-1.099449294888755,0.47445506402404136,0.32094839970681166,0.01334909112543671,0.005,984148784,1686554862,4.903917141666909,10.90391714166691,5452,10.90400000000031,1,0,0.0,0.0,0,0.15605688226894793,0.0013603751948916673,1.0047088133479596,1310,0.5499976939356556,1.4223391694852432,4142,0.012268069088293162,0.01544559948889905,0.0009194725400457397,0.0004033530872531842,0.16791146056293102
132,1,-0.7180706116509542,0.49295004497036404,0.4796268994043934,0.017872017945916842,0.005,893896860,1453262810,2.524922305494497,8.524922305494497,4263,8.525999999999517,1,892,1.784,0.20924231761670184,1,0.1395139360302631,0.004287872963108894,0.6825879463947221,1585,0.3416040581492011,1.0414394718870366,2678,0.02211307333215523,0.07510239160060314,0.0011797307673710265,0.00023203942902067908,0.20395624524396233
132,0,-0.7180706116509542,0.49295004497036404,0.4796268994043934,0.017872017945916842,0.005,893896860,1453262810,2.524922305494497,8.524922305494497,4263,8.525999999999517,1,26,0.052000000000000005,0.006098991320666197,2,0.13873485744102362,0.003134409142384289,0.7599774983179248,980,0.3958895654472389,1.1112123766450481,3283,0.040439110833133694,0.06819433152840364,0.0012160228658578082,0.0009201337922114072,0.3063193103031648
133,1,-0.5134645427322402,0.7313578075332219,0.3728433862503996,0.018043120398124484,0.005,1236855239,1722692492,3.3387271872631428,9.338727187263142,4670,9.339999999999788,0,1127,2.254,0.24132762312633832,2,0.13651034852837257,0.023937010125335337,0.5589216131512984,2040,0.27201218890275575,0.8459850543726506,2630,0.028939343530439497,0.0514380573871234,0.0010382074996155674,0.000165302965241497,0.19401410017985257
133,0,-0.5134645427322402,0.7313578075332219,0.3728433862503996,0.018043120398124484,0.005,1236855239,1722692492,3.3387271872631428,9.338727187263142,4670,9.339999999999788,1,0,0.0,0.0,0,0.10151856441439,0.0016212165774104712,0.6029926532536347,795,0.37823250058355967,0.9754564798294582,3875,0.029617459741355344,0.05683914965290998,0.0012601776547873278,0.001095578769482875,0.25845244856426747
134,1,-0.5270761094094661,0.3627989485381432,0.43912372155847745,0.009462339937468096,0.005,1015823116,550123243,2.0264791316428714,8.026479131642871,4014,8.02799999999935,1,676,1.352,0.1684105630293971,1,0.13029919111030347,0.006943344186795265,0.6422507873805294,1370,0.3522262168893889,0.931560743557326,2644,0.023136615466102448,0.12339929826929721,0.0009813447717905268,0.000225993359761436,0.20466292354583315
134,0,-0.5270761094094661,0.3627989485381432,0.43912372155847745,0.009462339937468096,0.005,1015823116,550123243,2.0264791316428714,8.026479131642871,4014,8.02799999999935,1,0,0.0,0.0,0,0.09682378001299059,0.0012239801104476013,0.660825390309396,785,0.37144809514841715,0.9861677171456033,3229,0.012226153132956049,0.024276810458695963,0.0008161786189253216,0.0003167655537527498,0.18084940018616572
135,1,-0.5959334920381506,0.6601981780069955,0.3309004214033351,0.01961318576577421,0.005,196798486,982583796,3.796101753868863,9.796101753868863,4899,9.797999999999941,0,1161,2.322,0.23698714023270054,1,0.13463914792518614,0.02030391669599244,0.548637622226918,2295,0.24511736713066998,0.8740947061000269,2604,0.02641455367522984,0.04929906276167959,0.001009987268983918,0.00013953397030986109,0.19200931282641365
135,0,-0.5959334920381506,0.6601981780069955,0.3309004214033351,0.01961318576577421,0.005,196798486,982583796,3.796101753868863,9.796101753868863,4899,9.797999999999941,1,0,0.0,0.0,0,0.09712180355632777,0.005041524550885487,0.6492007150345914,890,0.4045704255695164,1.0283753950704662,4009,0.01271326287417738,0.013337799159450209,0.0008140211996978049,0.00040285967063667677,0.15858363144813692
136,1,-0.8346426693372058,0.2794699810987444,0.4129838965678927,0.005958720077639954,0.005,1164950522,1236840324,2.697714510649921,8.69771451064992,4349,8.697999999999574,1,1057,2.114,0.24304437801793516,1,0.15117912510754006,0.0028983922409034804,0.7423363554485627,1880,0.30410796008447377,1.1009535226538467,2469,0.03616593595517944,0.12811705671728757,0.0011465154916863833,0.00017554814524663238,0.24260488058530527
136,0,-0.8346426693372058,0.2794699810987444,0.4129838965678927,0.005958720077639954,0.005,1164950522,1236840324,2.697714510649921,8.69771451064992,4349,8.697999999999574,1,0,0.0,0.0,0,0.13385917166632602,0.00728163642783681,0.8510144602795415,1035,0.4523087260296503,1.211847725760039,3314,0.012972279232211083,0.02040298556149583,0.0009143058304511918,0.0003162035918943087,0.16570373704782096
137,1,-1.0573856210840684,0.7415942194298646,0.2898914298951559,0.008777883752169856,0.005,1382888598,988059607,6.205702049089772,12.205702049089773,6103,12.206000000000746,0,903,1.806,0.14796001966246108,4,0.1600019973817469,0.024705658693399718,0.6226176431235658,3340,0.21706802271297138,1.0544226566969157,2763,0.030989718878492913,0.05031915965206171,0.000998942297053513,0.00012199933734580026,0.20701353314514456
137,0,-1.0573856210840684,0.7415942194298646,0.2898914298951559,0.008777883752169856,0.005,1382888598,988059607,6.205702049089772,12.205702049089773,6103,12.206000000000746,1,0,0.0,0.0,0,0.1476250935740541,0.004274068386927255,0.9156692150833261,1500,0.5072171382873082,1.3687105489324387,4603,0.012272281006963266,0.013990610581473741,0.0009225144264318697,0.0004230224465211412,0.16415743031328497
138,1,-0.9467491243503341,0.6970438993748012,0.3738404819199389,0.019294830726460356,0.005,625076195,1149903543,4.3970439351112525,10.397043935111252,5199,10.398000000000142,0,1347,2.694,0.2590882862088863,3,0.15792356851150516,0.022175176492326497,0.6757939521678129,2700,0.2507439810895671,1.0613615260683424,2499,0.02832359952671712,0.054970142311314425,0.0011831990659519071,0.00015028257411479722,0.20182716964904956
