episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
123,0.0,0.0,0.0,-0.0009428588396699356,-0.00017359977044446515,-1.2788506213389254e-05,-3.239613978238274e-05,-0.005054335878355937,0.0,1.0,1.0,1.0
124,0.0,0.0,0.0,-0.0031305692209837033,-0.00012928603521076588,-9.349120236549417e-06,-1.1053458543126718e-05,-0.007265661279304253,0.0,1.0,1.0,1.0
125,0.0,0.0,0.0,-0.002768544032625858,-0.00022031183400941096,-4.607495248347112e-06,-6.715306563140127e-06,0.001286530611792458,0.0,1.0,1.0,0.0
126,0.0,-0.0059999999999999915,-0.00036438722215474326,-0.0025696864375661654,-0.00035125242329787226,-9.17144905516012e-06,-8.356568055095312e-06,-0.004377198157412221,1.0,1.0,1.0,1.0
127,0.0,0.0,0.0,-0.003936675859636765,-0.00024121869129621956,-2.4818836374552533e-05,-4.654888965534699e-05,-0.004988154151852414,0.0,1.0,1.0,1.0
128,0.0,0.0,0.0,0.0006611494098614362,-0.0002212342872835657,-5.0499685577155016e-06,-5.2740853872051095e-06,-0.0033569598345710716,0.0,1.0,1.0,1.0
129,0.0,0.006,0.0005354274495805819,-0.004683138902302153,0.0010403135410340068,1.8547374617507422e-05,1.4544135512618937e-05,-0.002539190649441664,0.0,0.0,0.0,1.0
130,0.0,0.0,0.0,-0.003361465355796095,-0.00018642996658845175,1.9870409662577906e-06,1.1123093739167397e-05,-0.003995503382261817,0.0,1.0,0.0,1.0
131,0.0,-0.014,-0.0012839325018341892,-0.006700021962543795,-0.01277479827711051,-0.0001073507666999289,-0.00028444506482488524,-0.0017350597138384716,1.0,1.0,1.0,1.0
132,0.0,0.036000000000000004,0.00422237860661506,0.0017127852057818305,0.0012295126371863613,4.965852024150456e-06,8.334869156888963e-06,-0.0005371274190543729,0.0,0.0,0.0,1.0
133,0.0,0.0,0.0,-0.001129218558804282,-0.0003359037361432664,-8.181424689475327e-07,-3.054134369078962e-06,-0.005144897889945599,0.0,1.0,1.0,1.0
134,0.0,-2.352,-0.2929745889387145,-0.02389039103194951,-0.02874772989323104,-0.000276431685278,-0.0005556352163378132,-0.1398819788996867,1.0,1.0,1.0,1.0
135,0.0,0.0,0.0,-0.00015329660564025738,8.085510715030719e-05,-1.3906267439968228e-05,-2.018054991786625e-05,-0.004766617369617032,0.0,0.0,1.0,1.0
136,0.0,0.0,0.0,-0.0019141251467663933,-0.00010248131837009913,-1.52964435019224e-06,7.905976616400597e-06,-0.0056490284214178454,0.0,1.0,0.0,1.0
137,0.0,-0.194,-0.015893822710142554,0.001856284267962388,-0.013119530084485666,-5.402926507042582e-05,-0.00023874604559957026,-0.0010795568485096052,1.0,1.0,1.0,1.0
138,0.0,0.0,0.0,-0.004604879250125704,-0.00022289926431131625,-2.5273728604679763e-06,1.7558779981110878e-05,-0.006464288036368809,0.0,1.0,0.0,1.0
139,0.0,-0.642,-0.058236574746008705,-0.01797786294128037,-0.0194560063225397,1.2360833530486708e-05,2.25544666530988e-05,-0.0017806702144352038,1.0,1.0,0.0,1.0
140,0.0,0.0,0.0,-0.001833375421679967,6.959539170240531e-05,6.874271203515837e-06,4.2073739208367805e-06,0.00018312801792980116,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,-0.0211160321573763,-0.025659736435389557,-0.0002751590687815204,-0.0006735425220995082,-0.14281939157251797,0.0,1.0,1.0,1.0
142,0.0,-0.0020000000000000018,-0.00019428793471925297,-0.005545577590148759,-0.00046800144513339456,-9.402367963067502e-06,-2.8423591314150445e-05,-0.010986571532022676,1.0,1.0,1.0,1.0
143,0.0,0.0,0.0,-0.0003464073985887245,-9.711608958719309e-06,-4.629925373179694e-06,-3.3196312435714113e-06,-0.0025516480158603305,0.0,1.0,1.0,1.0
144,0.0,0.0,0.0,-0.0051122654469338,-0.0003956903636402574,-4.724774076494205e-06,6.372922912321801e-07,-0.004006243996281883,0.0,1.0,0.0,1.0
145,0.0,-0.09600000000000003,-0.00626713670191931,-0.004621692676418668,-0.0031883742374625296,-3.1182008534865564e-05,-4.094356169424612e-05,-0.005243402030701727,1.0,1.0,1.0,1.0
